Financial Year,Reporting Period,Activity Month,Organisation breakdown,Org Code,Org Name,Region Code,Region Name,Specific acute specialties: Ordinary Elective,Specific acute specialties: Daycase Elective,Specific acute specialties: Elective total,Specific acute specialties: Non-Elective,Specific acute specialties: First attendances seen - GP referrals,Specific acute specialties: First attendances seen - other referrals,Specific acute specialties: First attendances seen total,Specific acute specialties: First attendances DNA,Specific acute specialties: Subsequent attendances seen,Specific acute specialties: Subsequent attendances DNA,All specialties: Ordinary Elective,All specialties: Daycase Elective,All specialties: Elective total,All specialties: Non-Elective,All specialties: First attendances seen - GP referrals,All specialties: First attendances seen - other referrals,All specialties: First attendances seen total,All specialties: First attendances DNA,All specialties: Subsequent attendances seen,All specialties: Subsequent attendances DNA
2020-21,4,Jun-20,Provider,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,Y60,MIDLANDS COMMISSIONING REGION,0,0,0,0,50,95,145,15,255,35,0,0,0,0,165,175,340,130,810,355
2020-21,4,Jun-20,Provider,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Y56,LONDON COMMISSIONING REGION,525,4310,4835,3235,6700,11175,17875,1395,37270,2760,630,4610,5245,5000,6700,11420,18120,1420,37895,2780
2020-21,4,Jun-20,Provider,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,Y59,SOUTH EAST COMMISSIONING REGION,105,1805,1915,4830,4300,5460,9765,375,16020,625,105,1805,1915,5350,4305,5890,10195,395,16715,650
2020-21,4,Jun-20,Provider,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,Y60,MIDLANDS COMMISSIONING REGION,95,0,95,570,150,3195,3350,15,2875,85,95,0,95,570,360,3230,3590,40,5370,190
2020-21,4,Jun-20,Provider,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,235,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0
2020-21,4,Jun-20,Provider,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,0,0,0,0,0,0,0,*,0,*,0,*,70,115,40,155,*,1715,55
2020-21,4,Jul-20,Provider,8HE28,HARLEY STREET ON 15,Y56,LONDON COMMISSIONING REGION,10,0,10,20,0,0,0,0,0,0,10,0,10,20,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,8HP46,3VH LTD,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,265,0,265,*,275,15,0,0,0,0,265,0,265,*,275,15
2020-21,4,Jul-20,Provider,AAH01,TETBURY HOSPITAL TRUST,Y58,SOUTH WEST COMMISSIONING REGION,0,20,20,0,120,65,190,10,150,10,0,20,20,0,120,65,190,10,150,10
2020-21,4,Jul-20,Provider,AAV02,COMMUNITY HEALTH AND EYECARE LIMITED (PRESTON),Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,305,180,485,0,565,0,0,0,0,0,305,180,485,0,565,0
2020-21,4,Jul-20,Provider,ACG07,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEICESTERSHIRE - LEICESTER (STONEYGATE EYE HOSPITAL),Y60,MIDLANDS COMMISSIONING REGION,0,125,125,0,0,125,125,0,*,0,0,125,125,0,0,125,125,0,*,0
2020-21,4,Jul-20,Provider,ACG08,NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,Y60,MIDLANDS COMMISSIONING REGION,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,345,0
2020-21,4,Jul-20,Provider,ACG12,NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,165,165,0,90,100,190,0,350,0,0,165,165,0,90,100,190,0,350,0
2020-21,4,Jul-20,Provider,ACG13,NEWMEDICA COMMUNITY OPHTHALMOLOGY - GLOUCESTERSHIRE - GLOUCESTER (ASPEN CENTRE) (ACG13),Y58,SOUTH WEST COMMISSIONING REGION,0,240,240,0,55,170,225,0,100,0,0,240,240,0,55,170,225,0,100,0
2020-21,4,Jul-20,Provider,ACG19,NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,185,185,0,35,150,190,0,185,0,0,185,185,0,35,150,190,0,185,0
2020-21,4,Jul-20,Provider,ACG20,NEWMEDICA - BRISTOL - LITFIELD HOUSE,Y58,SOUTH WEST COMMISSIONING REGION,0,140,140,0,95,90,180,0,260,0,0,140,140,0,95,90,180,0,260,0
2020-21,4,Jul-20,Provider,ACG22,NEWMEDICA - BRIGG - RIVERSIDE SURGERY,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,0,0,0,20,60,85,0,75,0,0,0,0,0,20,60,85,0,75,0
2020-21,4,Jul-20,Provider,ACG24,NEWMEDICA - TEESSIDE - NORTH ORMESBY,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,275,275,0,80,130,210,0,280,0,0,275,275,0,80,130,210,0,280,0
2020-21,4,Jul-20,Provider,ACG30,NEWMEDICA - WORKSOP - DUKERIES,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,0,0,0,70,90,160,0,245,0,0,0,0,0,70,90,160,0,245,0
2020-21,4,Jul-20,Provider,ACG36,NEWMEDICA - EXETER - GLEN HOUSE,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0
2020-21,4,Jul-20,Provider,ADP02,KIMS HOSPITAL (NEWNHAM COURT),Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,*,0,*,0,110,0,0,0,0,0,*,0,*,0,170,0
2020-21,4,Jul-20,Provider,AJX01,SUSSEX MSK PARTNERSHIP 2 LTD,Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,50,230,280,10,890,50,0,0,0,0,50,230,280,10,890,50
2020-21,4,Jul-20,Provider,AP201,EAST SUSSEX OUTPATIENT SERVICES (ESOPS),Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,10
2020-21,4,Jul-20,Provider,AQK01,VERNOVA - WATERS GREEN MEDICAL CENTRE,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,265,*,270,10,675,25,0,0,0,0,265,*,270,10,675,25
2020-21,4,Jul-20,Provider,AQK06,VERNOVA - HANDFORTH CLINIC,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,95,*,100,*,240,15,0,0,0,0,95,*,100,*,240,15
2020-21,4,Jul-20,Provider,AQK08,VERNOVA - ALDERLEY EDGE MEDICAL CENTRE,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,10,0,10,0,200,*,0,0,0,0,10,0,10,0,200,*
2020-21,4,Jul-20,Provider,AVQ01,ONE ASHFORD HOSPITAL,Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,50,0,50,0,55,0,0,0,0,0,50,0,50,0,55,0
2020-21,4,Jul-20,Provider,AVQ03,ONE HATFIELD HOSPITAL,Y61,EAST OF ENGLAND COMMISSIONING REGION,0,0,0,0,*,0,*,0,*,0,0,0,0,0,*,0,*,0,*,0
2020-21,4,Jul-20,Provider,AXG01,WILTSHIRE HEALTH & CARE (CHIPPENHAM),Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,150,*,150,10,145,10,0,0,0,0,150,*,150,10,145,10
2020-21,4,Jul-20,Provider,AXG02,SAVERNAKE COMMUNITY HOSPITAL,Y58,SOUTH WEST COMMISSIONING REGION,10,0,10,20,0,0,0,0,0,0,10,0,10,20,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,AXG03,WARMINSTER COMMUNITY HOSPITAL,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,70,*,75,*,70,*,0,0,0,0,70,*,75,*,70,*
2020-21,4,Jul-20,Provider,AXG09,AMESBURY HEALTH CENTRE,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,*,0,*,*,15,*,0,0,0,0,*,0,*,*,15,*
2020-21,4,Jul-20,Provider,AXG0C,CALNE FAMILY HEALTH CENTRE,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,*,0,*,0,35,*,0,0,0,0,*,0,*,0,35,*
2020-21,4,Jul-20,Provider,AXG0K,MELKSHAM COMMUNITY HOSPITAL,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,30,*,30,0,20,*,0,0,0,0,30,*,30,0,20,*
2020-21,4,Jul-20,Provider,AXG0P,SALISBURY DISTRICT HOSPITAL,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,130,*,135,*,105,*,0,0,0,0,130,*,135,*,105,*
2020-21,4,Jul-20,Provider,AXG0T,TROWBRIDGE COMMUNITY HOSPITAL,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,100,10,110,10,135,*,0,0,0,0,100,10,110,10,135,*
2020-21,4,Jul-20,Provider,AXG0V,WHITEHORSE HEALTH CENTRE,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,25,0,25,*,15,*,0,0,0,0,25,0,25,*,15,*
2020-21,4,Jul-20,Provider,AXG11,TROWBRIDGE HEALTH CENTRE,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,15,0,15,0,15,0,0,0,0,0,15,0,15,0,15,0
2020-21,4,Jul-20,Provider,DC801,MEDICAL IMAGING PARTNERSHIP,Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,345,0,345,0,0,0,0,0,0,0,345,0,345,0,0,0
2020-21,4,Jul-20,Provider,DJQ01,SURREY HEALTHY CHILDREN AND FAMILIES LLP,Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,0,30,30,*,0,0,0,0,0,0,30,400,430,30,1245,130
2020-21,4,Jul-20,Provider,DTT02,PRINCEWAY HEALTH CENTRE,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,0,15,15,0,140,0,0,0,0,0,0,30,30,0,170,0
2020-21,4,Jul-20,Provider,DTT03,NUFFIELD HOSPITAL CHESTER,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2020-21,4,Jul-20,Provider,DTT04,BMI ALEXANDRA HOSPITAL,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*,0,0,0
2020-21,4,Jul-20,Provider,DX101,THE NEW FOSCOTE HOSPITAL (FOSCOTE HOSPITAL),Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,15,0,15,0,*,0,0,0,0,0,15,0,15,0,*,0
2020-21,4,Jul-20,Provider,NCR01,ISIGHT (SOUTHPORT),Y62,NORTH WEST COMMISSIONING REGION,0,145,145,0,0,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NDAH9,GRAVESHAM COMMUNITY HOSPITAL,Y59,SOUTH EAST COMMISSIONING REGION,20,0,20,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NDAJ0,LIVINGSTONE COMMUNITY HOSPITAL,Y59,SOUTH EAST COMMISSIONING REGION,20,0,20,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NDAJ1,SHEPPEY COMMUNITY HOSPITAL,Y59,SOUTH EAST COMMISSIONING REGION,25,0,25,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NDAJ2,SITTINGBOURNE MEMORIAL HOSPITAL,Y59,SOUTH EAST COMMISSIONING REGION,15,0,15,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NEQ01,PHOENIX HEALTH SOLUTIONS LIMITED,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,*,*,0,120,25,145,15,285,20,0,*,*,0,180,25,205,15,375,25
2020-21,4,Jul-20,Provider,NEY01,PIONEER HEALTHCARE LTD - CLAREMONT HOSPITAL,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,*,0,*,0,*,*,*,0,0,0,*,0,*,0,*,*,*,0,0,0
2020-21,4,Jul-20,Provider,NEY02,KINGS MEDICAL CENTRE,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2020-21,4,Jul-20,Provider,NEY04,UNIVERSITY HEALTH CENTRE,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,0,0,0,*,0,*,0,0,0,0,0,0,0,*,0,*,0,0,0
2020-21,4,Jul-20,Provider,NEY14,OAKLANDS HOSPITAL,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,85,0,85,10,*,0,0,0,0,0,85,0,85,10,*,0
2020-21,4,Jul-20,Provider,NFH01,SOMERSET SURGICAL SERVICES,Y58,SOUTH WEST COMMISSIONING REGION,0,*,*,0,25,*,30,0,270,*,0,*,*,0,25,*,30,0,270,*
2020-21,4,Jul-20,Provider,NLE06,GLODWICK PRIMARY CARE CENTRE,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,0,785,785,80,1015,35,0,0,0,0,0,785,785,80,1015,35
2020-21,4,Jul-20,Provider,NLF06,OLDHAM INTEGRATED CARE CENTRE,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,555,575,1130,50,3645,265,0,0,0,0,555,575,1130,50,3645,265
2020-21,4,Jul-20,Provider,NN401,TYNESIDE SURGICAL SERVICES,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,0,0,0,45,*,50,0,645,0,0,0,0,0,45,*,50,0,645,0
2020-21,4,Jul-20,Provider,NN801,SPENCER PRIVATE HOSPITALS - MARGATE,Y59,SOUTH EAST COMMISSIONING REGION,100,30,130,0,115,0,115,0,705,0,100,30,130,0,125,0,125,0,815,0
2020-21,4,Jul-20,Provider,NN802,SPENCER PRIVATE HOSPITALS - ASHFORD,Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,*,0,*,0,405,0,0,0,0,0,*,0,*,0,405,0
2020-21,4,Jul-20,Provider,NNE02,DORKING GENERAL HOSPITAL,Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,535,330,865,25,1420,65,0,0,0,0,535,330,865,30,1450,70
2020-21,4,Jul-20,Provider,NNH02,OPTEGRA YORKSHIRE EYE HOSPITAL,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,55,55,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NNH03,OPTEGRA (SURREY EYE HOSPITAL),Y59,SOUTH EAST COMMISSIONING REGION,0,60,60,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NNH04,OPTEGRA (MANCHESTER EYE HOSPITAL),Y62,NORTH WEST COMMISSIONING REGION,0,385,385,0,0,0,0,0,0,0,0,385,385,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NNH05,OPTEGRA (BIRMINGHAM EYE HOSPITAL),Y60,MIDLANDS COMMISSIONING REGION,0,85,85,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NNH06,OPTEGRA (SOLENT EYE HOSPITAL),Y59,SOUTH EAST COMMISSIONING REGION,0,45,45,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NNH07,OPTEGRA LONDON EYE HOSPITAL,Y56,LONDON COMMISSIONING REGION,0,25,25,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NPG01,SPAMEDICA (MANCHESTER),Y62,NORTH WEST COMMISSIONING REGION,0,520,520,0,240,0,240,0,285,0,0,520,520,0,240,0,240,0,285,0
2020-21,4,Jul-20,Provider,NPG02,SPAMEDICA (BIRKENHEAD),Y62,NORTH WEST COMMISSIONING REGION,0,225,225,0,125,0,125,0,70,0,0,225,225,0,125,0,125,0,70,0
2020-21,4,Jul-20,Provider,NPG06,SPAMEDICA LIVERPOOL,Y62,NORTH WEST COMMISSIONING REGION,0,70,70,0,110,0,110,0,40,0,0,70,70,0,110,0,110,0,40,0
2020-21,4,Jul-20,Provider,NPG07,SPAMEDICA EYE HOSPITAL (WAKEFIELD),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,340,340,0,240,0,240,0,145,0,0,340,340,0,240,0,240,0,145,0
2020-21,4,Jul-20,Provider,NPG08,SPAMEDICA (BOLTON),Y62,NORTH WEST COMMISSIONING REGION,0,430,430,0,250,0,250,0,190,0,0,430,430,0,250,0,250,0,190,0
2020-21,4,Jul-20,Provider,NPG10,SPAMEDICA (SHEFFILED),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,110,110,0,285,0,285,0,155,0,0,110,110,0,285,0,285,0,155,0
2020-21,4,Jul-20,Provider,NPG11,SPAMEDICA (BIRMINGHAM),Y60,MIDLANDS COMMISSIONING REGION,0,585,585,0,260,0,260,0,510,0,0,585,585,0,260,0,260,0,510,0
2020-21,4,Jul-20,Provider,NPG12,SPAMEDICA ECCLESHILL TREATMENT CENTRE,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,130,130,0,140,0,140,0,50,0,0,130,130,0,140,0,140,0,50,0
2020-21,4,Jul-20,Provider,NPG13,SPAMEDICA - SKELMERSDALE,Y62,NORTH WEST COMMISSIONING REGION,0,110,110,0,50,0,50,0,220,0,0,110,110,0,50,0,50,0,220,0
2020-21,4,Jul-20,Provider,NPG14,SPAMEDICA WIDNES,Y62,NORTH WEST COMMISSIONING REGION,0,90,90,0,85,0,85,0,75,0,0,90,90,0,85,0,85,0,75,0
2020-21,4,Jul-20,Provider,NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,Y60,MIDLANDS COMMISSIONING REGION,0,200,200,0,115,0,115,0,90,0,0,200,200,0,115,0,115,0,90,0
2020-21,4,Jul-20,Provider,NPG16,SPAMEDICA CHELMSFORD,Y61,EAST OF ENGLAND COMMISSIONING REGION,0,400,400,0,300,0,300,0,215,0,0,400,400,0,300,0,300,0,215,0
2020-21,4,Jul-20,Provider,NPG17,SPAMEDICA PRESTON,Y62,NORTH WEST COMMISSIONING REGION,0,210,210,0,215,0,215,0,40,0,0,210,210,0,215,0,215,0,40,0
2020-21,4,Jul-20,Provider,NPG18,SPAMEDICA HULL,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,225,225,0,105,0,105,0,70,0,0,225,225,0,105,0,105,0,70,0
2020-21,4,Jul-20,Provider,NPG19,SPAMEDICA BEDFORD,Y61,EAST OF ENGLAND COMMISSIONING REGION,0,55,55,0,105,0,105,0,55,0,0,55,55,0,105,0,105,0,55,0
2020-21,4,Jul-20,Provider,NPG20,SPAMEDICA WOLVERHAMPTON,Y60,MIDLANDS COMMISSIONING REGION,0,55,55,0,180,0,180,0,80,0,0,55,55,0,180,0,180,0,80,0
2020-21,4,Jul-20,Provider,NPR01,ABOUT HEALTH HQ,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,190,0,190,15,110,20,0,0,0,0,190,0,190,15,110,20
2020-21,4,Jul-20,Provider,NPR03,ACCRINGTON PALS,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,205,*,205,15,195,20,0,0,0,0,205,*,205,15,195,20
2020-21,4,Jul-20,Provider,NPR08,HEALTHUB,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,0,0,0,0,10,*,0,0,0,0,0,0,0,0,10,*
2020-21,4,Jul-20,Provider,NPR0A,THE GROVE,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2020-21,4,Jul-20,Provider,NPR0F,COMMUNITY DERMATOLOGY SERVICE - ABOUT HEALTH,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,85,0,85,*,40,*,0,0,0,0,85,0,85,*,40,*
2020-21,4,Jul-20,Provider,NPR0K,BLACKBURN WITH DARWEN COMMUNITY DERMATOLOGY SERVICE,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,115,0,115,*,70,10,0,0,0,0,115,0,115,*,70,10
2020-21,4,Jul-20,Provider,NPR22,THE RINGWOOD MEDICAL CENTRE,Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,40,0,40,*,65,*,0,0,0,0,40,0,40,*,65,*
2020-21,4,Jul-20,Provider,NPR26,ISSA MEDICAL CENTRE,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,240,0,240,25,215,20,0,0,0,0,240,0,240,25,215,20
2020-21,4,Jul-20,Provider,NPR30,ATRIUM HEALTH CENTRE,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,20,0,20,*,15,*,0,0,0,0,20,0,20,*,15,*
2020-21,4,Jul-20,Provider,NQ106,FRYATT HOSPITAL,Y61,EAST OF ENGLAND COMMISSIONING REGION,*,0,*,35,0,0,0,0,0,0,*,0,*,35,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NQ108,CLACTON HOSPITAL,Y61,EAST OF ENGLAND COMMISSIONING REGION,0,0,0,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NQH05,NOVUS HEALTH (MILLENIUM COURT),Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,0,0,0,65,0,65,0,615,0,0,0,0,0,65,0,65,0,615,0
2020-21,4,Jul-20,Provider,NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,Y61,EAST OF ENGLAND COMMISSIONING REGION,0,0,0,0,85,0,85,*,20,*,0,0,0,0,85,0,85,*,20,*
2020-21,4,Jul-20,Provider,NQT4J,VIRGIN DERMATOLOGY CROMWELL ROAD,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,0,0,0,80,*,85,*,135,15,0,0,0,0,80,*,85,*,135,15
2020-21,4,Jul-20,Provider,NQT5H,PAULTON MEMORIAL HOSPITAL,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NQT5K,ST MARTINS HOSPITAL,Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NQT6G,BATH AND NORTH EAST SOMERSET COMMUNITY HEALTH AND CARE SERVICES (KEYNSHAM CIVIC CENTRE),Y58,SOUTH WEST COMMISSIONING REGION,0,0,0,0,*,*,10,0,130,*,0,0,0,0,40,50,90,*,330,30
2020-21,4,Jul-20,Provider,NQTA2,OLDHAM INTEGRATED CARE CENTRE,Y62,NORTH WEST COMMISSIONING REGION,0,0,0,0,290,0,290,25,445,40,0,0,0,0,290,0,290,25,445,40
2020-21,4,Jul-20,Provider,NQTHK,THE SCUNTHORPE IRONSTONE CENTRE,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,0,0,0,0,195,*,200,*,360,25,0,0,0,0,195,*,200,*,360,25
2020-21,4,Jul-20,Provider,NR505,DERRIFORD HOSPITAL CLINIC,Y58,SOUTH WEST COMMISSIONING REGION,0,25,25,0,0,0,0,0,30,*,0,25,25,0,0,0,0,0,30,*
2020-21,4,Jul-20,Provider,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",Y58,SOUTH WEST COMMISSIONING REGION,*,15,15,0,0,0,0,0,60,*,*,15,15,0,0,0,0,0,60,*
2020-21,4,Jul-20,Provider,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Y61,EAST OF ENGLAND COMMISSIONING REGION,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,65,0
2020-21,4,Jul-20,Provider,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Y59,SOUTH EAST COMMISSIONING REGION,*,*,10,0,10,0,10,0,110,*,*,*,10,0,10,0,10,0,110,*
2020-21,4,Jul-20,Provider,NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Y58,SOUTH WEST COMMISSIONING REGION,*,*,*,0,*,*,10,0,185,*,*,*,*,0,*,*,10,0,185,*
2020-21,4,Jul-20,Provider,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Y61,EAST OF ENGLAND COMMISSIONING REGION,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2020-21,4,Jul-20,Provider,NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Y62,NORTH WEST COMMISSIONING REGION,0,10,10,0,0,0,0,0,110,*,0,10,10,0,0,0,0,0,110,*
2020-21,4,Jul-20,Provider,NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Y58,SOUTH WEST COMMISSIONING REGION,0,*,*,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",Y59,SOUTH EAST COMMISSIONING REGION,20,120,145,0,85,0,85,*,580,*,20,120,145,0,85,0,85,*,580,*
2020-21,4,Jul-20,Provider,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",Y60,MIDLANDS COMMISSIONING REGION,45,85,125,0,*,0,*,0,1185,25,45,85,125,0,*,0,*,0,1190,25
2020-21,4,Jul-20,Provider,NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",Y59,SOUTH EAST COMMISSIONING REGION,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0
2020-21,4,Jul-20,Provider,NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",Y58,SOUTH WEST COMMISSIONING REGION,*,0,*,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,0
2020-21,4,Jul-20,Provider,NT218,"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",Y59,SOUTH EAST COMMISSIONING REGION,*,10,15,0,*,0,*,0,20,0,*,10,15,0,*,0,*,0,20,0
2020-21,4,Jul-20,Provider,NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",Y60,MIDLANDS COMMISSIONING REGION,*,*,10,0,0,0,0,0,35,*,*,*,10,0,0,0,0,0,35,*
2020-21,4,Jul-20,Provider,NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",Y60,MIDLANDS COMMISSIONING REGION,0,*,*,0,0,0,0,0,120,*,0,*,*,0,0,0,0,0,120,*
2020-21,4,Jul-20,Provider,NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,*,*,*,0,0,0,0,0,335,15,*,*,*,0,*,0,*,0,380,15
2020-21,4,Jul-20,Provider,NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",Y60,MIDLANDS COMMISSIONING REGION,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,0
2020-21,4,Jul-20,Provider,NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,*,15,20,0,165,0,165,30,110,0,*,15,20,0,165,0,165,30,110,0
